"shapeid","x","y","field_1","field_2","field_3"
"976","77.5735108741","12.9536875337","12.9536875337","77.5735108741","Mahila_Seva_Samaja"
"977","77.5426519755","12.9430989269","12.9430989269","77.5426519755","Avalahalli_BDA_Park"
"978","77.5663816463","12.9472945724","12.9472945724","77.5663816463","Kohinoor_Ground"
"979","77.568104","12.968101","12.968101","77.568104","Binny_Mill"
"980","77.58735","13.0882","13.0882","77.58735","Allalasandra_Janapriya_Apartmet"
"981","77.5975210872","13.0995680206","13.0995680206","77.5975210872","Yelahanka"
"982","77.6009774746586","13.1036340346062","13.1036340346062","77.6009774746586","Kogilu_Cross_Kannur"
"983","77.6174237227401","13.1042148334488","13.1042148334488","77.6174237227401","Kogilu"
"984","77.6239432170137","13.0404693823867","13.0404693823867","77.6239432170137","Jn_of_Nagavara"
"985","77.6207743704346","13.0412188738576","13.0412188738576","77.6207743704346","Manyatha_Tech_Park"
"986","77.6139244396034","13.0421172962893","13.0421172962893","77.6139244396034","Veeranna_Palya"
"987","77.6009187754","13.0437742174","13.0437742174","77.6009187754","Kempapura"
"988","77.59331","13.05772","13.05772","77.59331","Kodigehalli_Gate"
"989","77.593147","13.065481","13.065481","77.593147","Byatarayanapura"
"990","77.59664","13.098017","13.098017","77.59664","Yelahanka_Bus_Stop"
"991","77.6288320479161","13.1025758970495","13.1025758970495","77.6288320479161","Ittige_Factory"
"992","77.588799","13.09595","13.09595","77.588799","MEC_School"
"993","77.5655970164","12.8672736324","12.8672736324","77.5655970164","HM_World_City_Apartments"
"994","77.8581072077525","13.030559551309","13.030559551309","77.8581072077525","Govindapura_Cross"
"995","77.6197641436","13.025200339","13.025200339","77.6197641436","Railway_Gate_Kodugonahalli_Police_Station"
"996","77.5346125458673","12.992122453481","12.992122453481","77.5346125458673","Old_Bus_Stop"
"997","77.5306286383","12.9927798919","12.9927798919","77.5306286383","Kamalanagar_BEML_layout"
"998","77.3847758956","12.7973839827","12.7973839827","77.3847758956","Bidadi"
"999","77.3907259064491","12.7994730218253","12.7994730218253","77.3907259064491","Railway_Station_Bidadi"
"1000","77.3970369760088","12.802144527597","12.802144527597","77.3970369760088","Byramangala_Cross"
"1001","77.3985443012102","12.7891754206571","12.7891754206571","77.3985443012102","MEDANAHALLI"
"1002","77.3999205919035","12.7863411426696","12.7863411426696","77.3999205919035","BAIRAVANA_DODDY"
"1003","77.4039722979","12.7812492382","12.7812492382","77.4039722979","COCO_COLA"
"1004","77.4050292559","12.7796387393","12.7796387393","77.4050292559","Innovative_Film_city"
"1005","77.40965911479","12.77390060322","12.77390060322","77.40965911479","Abbanakuppe"
"1006","77.41333225522","12.76924845779","12.76924845779","77.41333225522","Depot_36_BS"
"1007","77.42027","12.77609","12.77609","77.42027","Byramangala_Lake"
"1008","77.427766","12.789055","12.789055","77.427766","Manjushree_Technopack"
"1009","77.4234","12.79544","12.79544","77.4234","Kiabd_2nd_Phase"
"1010","77.416443053417","12.8105204859341","12.8105204859341","77.416443053417","Eagleton_Gate"
"1011","77.40724","12.815","12.815","77.40724","Kadumane_Hotel"
"1012","77.4040384236135","12.8120655113053","12.8120655113053","77.4040384236135","Billakempana_Halli"
"1013","77.420632","12.800197","12.800197","77.420632","Bosch_Main_Gate_Bidadi"
"1014","77.66773492","13.13456215","13.13456215","77.66773492","Bagaluru"
"1015","77.66816184","13.12207432","13.12207432","77.66816184","Chocolate"
"1016","77.66072299","13.10613605","13.10613605","77.66072299","Hosur_Bande"
"1017","77.6541482019512","13.0932101211176","13.0932101211176","77.6541482019512","Kannuru"
"1018","77.65192386","13.06466139","13.06466139","77.65192386","Ambedkar_Bhavana"
"1019","77.64537437","13.04857922","13.04857922","77.64537437","Geddala_Halli"
"1020","77.64050754","13.03671859","13.03671859","77.64050754","Hennur_Bande"
"1021","77.63323","13.02837","13.02837","77.63323","Hennuru_Ring_Road"
"1022","77.62584216","13.01227979","13.01227979","77.62584216","Lingarajapura"
"1023","77.6194859549425","13.0041630552503","13.0041630552503","77.6194859549425","Davis_Road"
"1024","77.60585152","12.97568622","12.97568622","77.60585152","MG_Road_Metro_Station"
"1025","77.58039","12.92805","12.92805","77.58039","Rose_Garden_Jayanagara"
"1026","77.58041","12.92397","12.92397","77.58041","Jayanagara_8th_Block"
"1027","77.57084","12.90703","12.90703","77.57084","Umara_Bhagh_Layout"
"1028","77.5002850635462","13.0819445080855","13.0819445080855","77.5002850635462","Chikkabanavara"
"1029","77.5189786542219","13.0281588586524","13.0281588586524","77.5189786542219","TVS_Cross_Peenya_2nd_Stage"
"1030","77.5218548774689","13.0237221508969","13.0237221508969","77.5218548774689","Rajagopala_Nagara_Police_Station"
"1031","77.5208252482","13.0200859532","13.0200859532","77.5208252482","MEI_Colony"
"1032","77.520845","13.013844","13.013844","77.520845","Laggere_Circle"
"1033","77.5219190485215","13.0108288614867","13.0108288614867","77.5219190485215","Leggere"
"1034","77.59249914","12.95456807","12.95456807","77.59249914","SHANTHI_NAGAR_BUS_STAND"
"1035","77.6295943169236","12.9796702298149","12.9796702298149","77.6295943169236","Halasuru"
"1036","77.635135756108","12.9826290936245","12.9826290936245","77.635135756108","BMTC_Depot_6"
"1037","77.6500322780632","12.9879376258032","12.9879376258032","77.6500322780632","NGEF"
"1038","77.6951594410739","13.0081282368034","13.0081282368034","77.6951594410739","KR_Puram"
"1039","77.6986945684485","13.0118662393371","13.0118662393371","77.6986945684485","KR_Puram_New_Layout"
"1040","77.7048759714832","13.0174613539783","13.0174613539783","77.7048759714832","Tambuchettipalya_Gate_Hoskote_Road"
"1041","77.7095559421172","13.0202438732249","13.0202438732249","77.7095559421172","Bhattarahalli"
"1042","77.7159198926809","13.0239053854788","13.0239053854788","77.7159198926809","SJES_College"
"1043","77.7860399370874","12.8235531283351","12.8235531283351","77.7860399370874","Medahalli"
"1044","77.7310426956098","13.0326085594001","13.0326085594001","77.7310426956098","Sheni_Mahatma_Temple"
"1045","77.7416344267678","13.0401769820981","13.0401769820981","77.7416344267678","Cheemasandra_Gate"
"1046","77.7516547257701","13.047305320226","13.047305320226","77.7516547257701","Budigere_Cross"
"1047","77.7618606324826","13.0537691256995","13.0537691256995","77.7618606324826","Kattumnallur_Gate"
"1048","77.7668259504131","13.056191074332","13.056191074332","77.7668259504131","Hosakote_Kodi"
"1049","77.7852649839248","13.0713698199921","13.0713698199921","77.7852649839248","Hosakote_High_School"
"1050","77.7867491624064","13.072137869869","13.072137869869","77.7867491624064","Channabyregowda_Circle_Hosakote"
"1051","77.788108360884","13.0787635246286","13.0787635246286","77.788108360884","Hosakote_Bus_Stand"
"1052","77.6241020478742","12.9819101669543","12.9819101669543","77.6241020478742","Philips_Millenium"
"1053","77.594787","12.981739","12.981739","77.594787","GPO"
"1054","77.56327505","12.97586478","12.97586478","77.56327505","Magadi_Road_1st_Cross"
"1055","77.56069423","12.97582286","12.97582286","77.56069423","Magadi_Road_5th_Cross"
"1056","77.556993","12.975751","12.975751","77.556993","Magadi_Road_10th_Cross"
"1057","77.50679","12.98073","12.98073","77.50679","Annapoorneshwari_Nagara"
"1058","77.5402067673632","12.9328285261699","12.9328285261699","77.5402067673632","Jn_of_Ring_Road"
"1059","77.5332731288","12.9384132754","12.9384132754","77.5332731288","Veerabhadranagar"
"1060","77.537163","12.951157","12.951157","77.537163","Deepanjali_Nagara_Bus_Stand"
"1061","77.55429077911378","12.94413354425143","12.94413354425143","77.55429077911378","Srinagara"
"1062","77.5618709051194","12.9645654560795","12.9645654560795","77.5618709051194","Binni_Pete"
"1063","77.5661966810036","12.9703019468099","12.9703019468099","77.5661966810036","Binni_Mill"
"1064","77.5525075011","12.9760781117","12.9760781117","77.5525075011","Prasanna_Talkies_Magadi_Road"
"1065","77.55408166507414","12.984882744293888","12.984882744293888","77.55408166507414","Bashyam_Circle"
"1066","77.5525134744742","12.9907001963087","12.9907001963087","77.5525134744742","Rajajinagar_ESI"
"1067","77.5526553249175","12.9944013538408","12.9944013538408","77.5526553249175","Basaveshwara_College"
"1068","77.5514051132","13.0117345601","13.0117345601","77.5514051132","ISKCON_TEMPLE"
"1069","77.539583","12.941138","12.941138","77.539583","Girinagara_Extension"
"1070","77.544869","12.943108","12.943108","77.544869","Girinagara_Cross"
"1071","77.561911745","12.9121157248","12.9121157248","77.561911745","Minaz_Nagara"
"1072","77.564794","12.912998","12.912998","77.564794","JHBCS_Cross"
"1073","77.5580187701","12.9058814328","12.9058814328","77.5580187701","Kumaraswamy_Layout_2nd_Stage"
"1074","77.5616586352955","12.9085342318209","12.9085342318209","77.5616586352955","Water_tank_kumaraswamy_layout"
"1075","77.5574022811","12.9185465723","12.9185465723","77.5574022811","Padmanabha_Nagara_Rock"
"1076","77.55939","12.91696","12.91696","77.55939","Padmanabhanagara_Circle"
"1077","77.5478110938124","12.929977883082","12.929977883082","77.5478110938124","Water_Tank"
"1078","77.5567042362","12.9283355456","12.9283355456","77.5567042362","Chennamma_kere_Achukattu"
"1079","77.5535514671","12.9261805583","12.9261805583","77.5535514671","Chennamma_kere_Achukattu_park"
"1080","77.5644614361","12.9111157637","12.9111157637","77.5644614361","Jaraganahalli_House_Building_Co_Op_Society_Layout"
"1081","77.5374409690989","12.9137355414839","12.9137355414839","77.5374409690989","AGS_Layout"
"1082","77.540854836341","12.9135427803658","12.9135427803658","77.540854836341","AGS_Layout_Cross"
"1083","77.5421845639245","12.9194050143413","12.9194050143413","77.5421845639245","VB_BAKERY"
"1084","77.5445174519","12.9262316879","12.9262316879","77.5445174519","Srinivasa_Kalyana_Mantapa_[Nithin_Point]"
"1085","77.5396913184673","12.9301350846743","12.9301350846743","77.5396913184673","Hosakerahalli_village"
"1086","77.5837977324","12.9209943395","12.9209943395","77.5837977324","Jayanagara_38th_Cross"
"1087","77.59507843","12.99286195","12.99286195","77.59507843","Vasantha_Nagara_Ambedkar_Bhavan"
"1088","77.6024152698737","13.022307845578","13.022307845578","77.6024152698737","Pushpanjali_Talkies_RT_Nagar"
"1089","77.6033484627041","13.02474753992","13.02474753992","77.6033484627041","Aralimara_Sulthanpalya"
"1090","77.6040001609487","13.0266385256149","13.0266385256149","77.6040001609487","Sulthan_Palya"
"1091","77.694971173659","12.9957197466731","12.9957197466731","77.694971173659","SINGAYYANPALLYA"
"1092","77.7058969159","12.9930673912","12.9930673912","77.7058969159","Bhorka_Steel"
"1093","77.6200001971867","12.9733197241354","12.9733197241354","77.6200001971867","Lido"
"1094","77.58236","13.08869","13.08869","77.58236","Judicial_Layout"
"1095","77.528098","12.945404","12.945404","77.528098","NHJ_KBS"
"1096","77.537158","12.950104","12.950104","77.537158","Deepanjalinagar"
"1097","77.5780933443","12.9276436195","12.9276436195","77.5780933443","Jayanagara_7th_Block"
"1098","77.578325048991","12.9309249873242","12.9309249873242","77.578325048991","Jayanagara_6th_Block"
"1099","77.56807","12.90354","12.90354","77.56807","Fayazabad"
"1100","77.5690436930723","12.9056105771291","12.9056105771291","77.5690436930723","Eliyas_Nagar"
"1101","77.570814","12.90807","12.90807","77.570814","Jn_of_ilyas_Nagara_Road"
"1102","77.59818362","12.97595924","12.97595924","77.59818362","MG_Statue"
"1103","77.5613695197","12.8266414348","12.8266414348","77.5613695197","Shanubhogana_Halli"
"1104","77.5463934209955","13.0565270532733","13.0565270532733","77.5463934209955","Gangamma_Circle"
"1105","77.5357087422","13.0488781258","13.0488781258","77.5357087422","HMT_Watch_Factory"
"1106","77.5688182656","13.046998987","13.046998987","77.5688182656","Devi_Nagara"
"1107","77.5763834537238","13.0476054956294","13.0476054956294","77.5763834537238","Bhadrappa_Layout"
"1108","77.62913","13.03418","13.03418","77.62913","HBR_Layout"
"1109","77.6312559843","13.0293492135","13.0293492135","77.6312559843","Jn_of_Hennur_Cross"
"1110","77.64088990029","13.02561775671","13.02561775671","77.64088990029","Kalyananagara_80_Feet_Road"
"1111","77.6478197630635","13.0224910870688","13.0224910870688","77.6478197630635","Babusab_Palya"
"1112","77.6543329081788","13.0194132923092","13.0194132923092","77.6543329081788","Horamabu_petrol_bunk"
"1113","77.6622782461","13.0112797581","13.0112797581","77.6622782461","BChannasandra"
"1114","77.66316","13.00403","13.00403","77.66316","Jn_of_Kasturi_Nagara"
"1115","77.6931132562","12.9823440872","12.9823440872","77.6931132562","EMC2"
"1116","77.6944025606","12.9798140097","12.9798140097","77.6944025606","Dodda_Nekkundi"
"1117","77.701317","12.960413","12.960413","77.701317","Kala_Mandir_Marathalli"
"1118","77.51102","12.926807","12.926807","77.51102","Rajarajeshwari_Temple"
"1119","77.56959","12.92151","12.92151","77.56959","Monotype_Corporation"
"1120","77.6911","12.93545","12.93545","77.6911","New_Horizon_College"
"1121","77.6997","12.95156","12.95156","77.6997","Multiplex_Marathahalli"
"1122","77.500236","13.048001","13.048001","77.500236","Nagasandra_Metro_Station"
"1123","77.599919","12.907053","12.907053","77.599919","Dollors_Colony_JP_Nagara"
"1124","77.596933","12.916951","12.916951","77.596933","Jayanagara_East_End"
"1125","77.5969113038296","12.9217955556828","12.9217955556828","77.5969113038296","Jayanagara_Pump_House"
"1126","77.6110316254","12.9077279661","12.9077279661","77.6110316254","BTM_Layout_South"
"1127","77.606497","12.909503","12.909503","77.606497","Narayanappa_Shettipalya_18th_Cross"
"1128","77.609999","12.913952","12.913952","77.609999","BTM_Layout_7th_Main"
"1129","77.5951041008853","12.906099008317","12.906099008317","77.5951041008853","DELMIA"
"1130","77.59505","12.91379","12.91379","77.59505","Water_Tank_Raggigudda"
"1131","77.6098849651422","12.909788994037","12.909788994037","77.6098849651422","Mahadeshwara_Nagara_16th_Main"
"1132","77.603704","12.908627","12.908627","77.603704","Nayanappa_Shettipalya"
"1133","77.519797","13.039359","13.039359","77.519797","Jalahalli_Metro_Station"
"1134","77.8473237285682","13.2376890920511","13.2376890920511","77.8473237285682","Byrasandra"
"1135","77.667339","13.041449","13.041449","77.667339","Kanakagiri_Horamvu"
"1136","77.6638921924168","13.0289066093576","13.0289066093576","77.6638921924168","Jayanthi_Nagar"
"1137","77.4952768915655","13.0625889527395","13.0625889527395","77.4952768915655","Sidedahalli"
"1138","77.4894376643205","13.0681464839305","13.0681464839305","77.4894376643205","Thotada_Guddadahalli"
"1139","77.607314","13.164956","13.164956","77.607314","Kuduregere_Colony"
"1140","77.469708","13.062463","13.062463","77.469708","BIEC_Sidedahalli"
"1141","77.4920973647","13.0502625648","13.0502625648","77.4920973647","Marision_Factory"
"1142","77.499655","13.048177","13.048177","77.499655","Nagasandra_Metro_Station_Arrival"
"1143","77.5195554073965","13.0285766390801","13.0285766390801","77.5195554073965","TVS_Cross"
"1144","77.530332","13.025274","13.025274","77.530332","ESI_Hospital_Peenya_1st_Stage"
"1145","77.51109","13.02503","13.02503","77.51109","NTTF_Cross"
"1146","77.5854263362","12.9104810022","12.9104810022","77.5854263362","JP_Nagara_Jn_Of_24th_Main"
"1147","77.59921884","12.97726591","12.97726591","77.59921884","MG_statue"
"1148","77.5532646091783","13.0435779245816","13.0435779245816","77.5532646091783","Muthyalanagara"
"1149","77.5500719715","13.0427290779","13.0427290779","77.5500719715","Bakery"
"1150","77.5416636772524","13.0377046070241","13.0377046070241","77.5416636772524","Alisda"
"1151","77.5361629575","13.0287467223","13.0287467223","77.5361629575","Reliance_Petrol_Bunk"
"1152","77.5341101456","13.0251760315","13.0251760315","77.5341101456","Foreman_Training_Insititute"
"1153","77.5327245332","13.0226876121","13.0226876121","77.5327245332","Kanteerava_Studio"
"1154","77.5315270945","13.0180200655","13.0180200655","77.5315270945","Rajkumar_Samadhi"
"1155","77.5286963582","13.0118719395","13.0118719395","77.5286963582","Muneshwaranagara_Nandini_Layout"
"1156","77.52661273333","13.0082725777458","13.0082725777458","77.52661273333","Laggere_Bridge"
"1157","77.5253277551","13.001810303","13.001810303","77.5253277551","Laggere_Arch"
"1158","77.52338","12.99721","12.99721","77.52338","Lourdhubhai_Kalyana_mantapa"
"1159","77.5213043578","12.9932256415","12.9932256415","77.5213043578","Sumana_Halli"
"1160","77.5114222719129","12.9859761934176","12.9859761934176","77.5114222719129","Vokkaligara_School"
"1161","77.5094088933843","12.9752613607493","12.9752613607493","77.5094088933843","Aladamara_Papareddy_palya"
"1162","77.5050988828804","12.9630313736094","12.9630313736094","77.5050988828804","Kengunte_Ambedkar_College"
"1163","77.50329","12.957662","12.957662","77.50329","Mallathahalli_Cross"
"1164","77.4969524966","12.94832101","12.94832101","77.4969524966","PVP_School"
"1165","77.493257504","12.9411453567","12.9411453567","77.493257504","Kenchanapura_Cross"
"1166","77.4921811946027","12.935429904037","12.935429904037","77.4921811946027","Nagadevanahalli_RR_Temple"
"1167","77.484138","12.92165","12.92165","77.484138","KST_Society"
"1168","77.5698452163","12.9380218405","12.9380218405","77.5698452163","NRColony"
"1169","77.5678203537628","12.93244215532","12.93244215532","77.5678203537628","Thyagaraja_Nagara"
"1170","77.5682849666055","12.9348085968025","12.9348085968025","77.5682849666055","KEB_Thyagaraja_nagara"
"1171","77.734019","12.873079","12.873079","77.734019","Chokkanahalli_Gate"
"1172","77.732685","12.861552","12.861552","77.732685","Head_Start_School_Gate"
"1173","77.727921","12.843226","12.843226","77.727921","Kaggalipura_Gate"
"1174","77.730199","12.852662","12.852662","77.730199","Chikka_Thimmasandra_Gate"
"1175","77.7275375215779","12.8428724462103","12.8428724462103","77.7275375215779","Muttanallur_Cross"
"1176","77.7245787416477","12.8376919232142","12.8376919232142","77.7245787416477","Narayana_Ghatta"
"1177","77.718801670454","12.8207538918994","12.8207538918994","77.718801670454","Ramasagara"
"1178","77.708813193084","12.8086083196907","12.8086083196907","77.708813193084","Heelalige_Cross"
"1179","77.7033236358058","12.7865445903621","12.7865445903621","77.7033236358058","Igglur"
"1180","77.7021662146","12.7788519301","12.7788519301","77.7021662146","Ramakrishnapur_gate_"
"1181","77.701504631","12.769420445","12.769420445","77.701504631","Marsoor_gate_"
"1182","77.7067289036","12.7522050217","12.7522050217","77.7067289036","Begadadevanahalli"
"1183","77.707681","12.746658","12.746658","77.707681","Avadadenahalli"
"1184","77.707915362","12.7352339309","12.7352339309","77.707915362","Karpura_Gate"
"1185","77.706549","12.731442","12.731442","77.706549","Chikka_Hagade_Gate"
"1186","77.704064","12.724703","12.724703","77.704064","Kavala_Hosahalli"
"1187","77.52882069255","12.93847484488","12.93847484488","77.52882069255","Anjaneya_Temple"
"1188","77.6983","12.709206","12.709206","77.6983","Devarakondappa_Circle"
"1189","77.6967182787895","12.7091513916252","12.7091513916252","77.6967182787895","Anekal_"
"1190","77.5790317822","12.9483880755","12.9483880755","77.5790317822","Lalbhag_West_Gate"
"1191","77.5420539267","12.933690995","12.933690995","77.5420539267","Nanjundeswara_traders"
"1192","77.5454219402266","12.9329958965837","12.9329958965837","77.5454219402266","Hosakerahalli_Cross"
"1193","77.54907","12.93733","12.93733","77.54907","Seetha_Cricle"
"1194","77.5537477713","12.9305123258","12.9305123258","77.5537477713","Vivekanada_Nagara"
"1195","77.5575626269","12.9332367796","12.9332367796","77.5575626269","ITI_Colony_Vidya_peeta_circle"
"1196","77.5596184563","12.9362775665","12.9362775665","77.5596184563","Vidya_peeta_Circle"
"1197","77.5346745383929","12.9294627888349","12.9294627888349","77.5346745383929","Muneshwara_nagara_Kerekodi"
"1198","77.5328532557067","12.9319050718887","12.9319050718887","77.5328532557067","D_Souza_Nagara"
"1199","77.58563","12.95557","12.95557","77.58563","Urvashi_Talkies"
"1200","77.5502994550546","12.926089414491","12.926089414491","77.5502994550546","Katriguppe_"
"1201","77.55124","12.92773","12.92773","77.55124","Katriguppe_Village"
"1202","77.559123924","12.9483603314","12.9483603314","77.559123924","Kempegowda_Swimming_Pool"
"1203","77.5627259047386","12.9491561146686","12.9491561146686","77.5627259047386","Gavigangadeshwara_Temple"
"1204","77.78344209","12.86083214","12.86083214","77.78344209","Sarjapura_Police_Station"
"1205","77.7831422867478","12.8446051245426","12.8446051245426","77.7831422867478","Garments"
"1206","77.7837883729816","12.8422353941905","12.8422353941905","77.7837883729816","boorugunte"
"1207","77.7850772919915","12.8374544260023","12.8374544260023","77.7850772919915","Billapura"
"1208","77.7853619810268","12.8351338898314","12.8351338898314","77.7853619810268","Exide_Factory"
"1209","77.7863021767575","12.8278210753637","12.8278210753637","77.7863021767575","Tyavakanahalli"
"1210","77.786120751","12.823533003","12.823533003","77.786120751","Meda_Halli"
"1211","77.7853458355324","12.8157903798204","12.8157903798204","77.7853458355324","Silk_Form"
"1212","77.783605624","12.8060205281","12.8060205281","77.783605624","Bidaraguppa"
"1213","77.776323","12.791049","12.791049","77.776323","Indlubele"
"1214","77.7719396771223","12.7819639927124","12.7819639927124","77.7719396771223","Jigala_cross"
"1215","77.770191","12.768507","12.768507","77.770191","TVS_Cross_Attibele"
"1216","77.7617439441","12.757195523","12.757195523","77.7617439441","Bhakthipura"
"1217","77.7480088547","12.7504107915","12.7504107915","77.7480088547","Mayasandra"
"1218","77.730822","12.735411","12.735411","77.730822","Thattanahalli_Gate"
"1219","77.7268194873","12.7310208511","12.7310208511","77.7268194873","Besthamana_Halli"
"1220","77.7089252137","12.7170799021","12.7170799021","77.7089252137","Haldenahalli"
"1221","77.5527819246","12.94844524","12.94844524","77.5527819246","Kalidasa_Layout"
"1222","77.5493590906","12.9484228604","12.9484228604","77.5493590906","Telecom_Colony_Cross"
"1223","77.5367844757","12.9434504639","12.9434504639","77.5367844757","Avalahalli_New_BDA_Layout"
"1224","77.5547207401687","12.9443970240362","12.9443970240362","77.5547207401687","Srinagar"
"1225","77.543383548","12.9483529553","12.9483529553","77.543383548","Timber_Yard_Layout"
"1226","77.7002514526","12.9540844169","12.9540844169","77.7002514526","Jn_of_Marathalli_Bridge"
"1227","77.665239","12.920418","12.920418","77.665239","Sarjapura_Signal"
"1228","77.5273","12.91845","12.91845","77.5273","Haridasa_Nagara"
"1229","77.5295943115","12.9230048228","12.9230048228","77.5295943115","Krishnappa_Layout"
"1230","77.555362","12.931692","12.931692","77.555362","Kathariguppe_Aralimara"
"1231","77.5278672203","12.9362003691","12.9362003691","77.5278672203","Pramod_Layout"
"1232","77.5313082136056","12.9261265019675","12.9261265019675","77.5313082136056","Shaneshwara_Temple"
"1233","77.5509362295","12.9218021873","12.9218021873","77.5509362295","Bhuvaneshwari_Nagara_Mahalakshmi_Temple"
"1234","77.5490759932139","12.9227835581615","12.9227835581615","77.5490759932139","Bhuvaneshwari_Nagara_PARK"
"1235","77.508352","12.992938","12.992938","77.508352","Vinayaka_Talkies"
"1236","77.54603","12.95569","12.95569","77.54603","Guddada_Halli_Mysore_Road"
"1237","77.52852","12.96816","12.96816","77.52852","GKW_Layout"
"1238","77.5304299921948","12.9655021140522","12.9655021140522","77.5304299921948","Vinayaka_Layout"
"1239","77.5322236188249","12.9646096697614","12.9646096697614","77.5322236188249","Subbanna_Garden"
"1240","77.5267696101","12.9495830834","12.9495830834","77.5267696101","Gangondahalli_Mazeed"
"1241","77.5270116795","12.9511681013","12.9511681013","77.5270116795","Gangondahalli_Church"
"1242","77.5272909645","12.9527417198","12.9527417198","77.5272909645","Gangondahalli_Water_Tank"
"1243","77.5840092078","12.933866512","12.933866512","77.5840092078","Jayanagara_3rd_block"
"1244","77.55929","12.95689","12.95689","77.55929","Raghavendra_Colony_TR_Mill"
"1245","77.5296028567293","12.9602579432017","12.9602579432017","77.5296028567293","Chandra_School"
"1246","77.5286941789","12.9576966818","12.9576966818","77.5286941789","Ganesha_temple_ChandraLayout"
"1247","77.59696","12.91697","12.91697","77.59696","Jayanagara_9th_East_"
"1248","77.5371147674969","12.9514347731227","12.9514347731227","77.5371147674969","Deepanjali_nagara_BMT_16"
"1249","77.6128848642","12.9195513949","12.9195513949","77.6128848642","GANGOTHRI_CIRCLE"
"1250","77.6151009374951","12.9193948909708","12.9193948909708","77.6151009374951","Jaibheemanagara"
"1251","77.5644673","12.97955568","12.97955568","77.5644673","MINERVA_MILL"
"1252","77.5211784479873","12.9554912018619","12.9554912018619","77.5211784479873","Vidyagiri_Layout"
"1253","77.534785","12.954849","12.954849","77.534785","BCC_Layout_Cross"
"1254","77.52994","12.95141","12.95141","77.52994","BCC_Layout"
"1255","77.523585","12.958987","12.958987","77.523585","Chandra_Layout_14th_Cross"
"1256","77.5233423666524","12.9573769738107","12.9573769738107","77.5233423666524","Jyothi_Nagara_6th_Cross"
"1257","77.5225990828419","12.9545313299145","12.9545313299145","77.5225990828419","Siddaganga_School"
"1258","77.5216930266","12.9530321527","12.9530321527","77.5216930266","Chandra_Layout_1st_Stage"
"1259","77.5542717624473","12.9892352111788","12.9892352111788","77.5542717624473","Rajaji_Nagar_Old_Police_station"
"1260","77.5525558647","12.9914277233","12.9914277233","77.5525558647","Rajajinagara_ESI_Hospital"
"1261","77.573859287467","12.994235933493","12.994235933493","77.573859287467","Link_Road"
"1262","77.574388523525","12.987743702505","12.987743702505","77.574388523525","Swastik"
"1263","77.5805384293","12.9879534245","12.9879534245","77.5805384293","Shivananda_store"
"1264","77.5871066739705","12.9839449814296","12.9839449814296","77.5871066739705","RC_College"
"1265","77.5884196814","12.9854600597","12.9854600597","77.5884196814","High_Ground_Police_Station"
"1266","77.5889500882","12.9904147703","12.9904147703","77.5889500882","Avinasha_Petrol_Bunk"
"1267","77.5354763959","12.9588715732","12.9588715732","77.5354763959","Hampinagara_RPC_Layout"
"1268","77.5375233404","12.9621371627","12.9621371627","77.5375233404","Hampinagara_7th_Cross"
"1269","77.59273906","12.99497","12.99497","77.59273906","Vasantha_Nagara_Ganashe_Temple"
"1270","77.55636","12.98607","12.98607","77.55636","Rajaji_Nagara_Ramamandira"
"1271","77.569119","13.008633","13.008633","77.569119","Malleshwaram_Bus_Station"
"1272","77.55952284","13.01755362","13.01755362","77.55952284","Yeshwanthpura_Circle"
"1273","77.5558357872","13.0203825049","13.0203825049","77.5558357872","Yeshwanthpura_Market"
"1274","77.5574772153","13.0250683241","13.0250683241","77.5574772153","Bombay_Dyeing"
"1275","77.559359366379","13.0294036534176","13.0294036534176","77.559359366379","Mathikere_Post_Office"
"1276","77.5576779029524","13.0357420400574","13.0357420400574","77.5576779029524","Mathikere"
"1277","77.554171728","13.0331773963","13.0331773963","77.554171728","Chowdeshwari_Bus_Stand_JP_Park"
"1278","77.5441265691379","13.0118465396922","13.0118465396922","77.5441265691379","Mahalakshmi_Layout"
"1279","77.5504613477858","13.0011337399243","13.0011337399243","77.5504613477858","Canara_Bank_Rajaji_Nagara"
"1280","77.5514678936","12.9961142968","12.9961142968","77.5514678936","Navrang_Talkies"
"1281","77.5526744266124","12.9917069852416","12.9917069852416","77.5526744266124","Rajaji_Nagara_ESI_Hospital"
"1282","77.5548432861","12.9899264406","12.9899264406","77.5548432861","Old_Police_Station_ESI"
"1283","77.5260641991671","13.0152869163861","13.0152869163861","77.5260641991671","Laxmidevi_Nagar"
"1284","77.5263170278054","13.0187830569422","13.0187830569422","77.5263170278054","Sanjay_Gandhi_nagar"
"1285","77.5408464298","13.0184801482","13.0184801482","77.5408464298","Krishnananda_Nagara_"
"1286","77.5357934401913","13.0113902461673","13.0113902461673","77.5357934401913","Nandhini_Layout_Bus_Station"
"1287","77.5382658740811","13.0091701125287","13.0091701125287","77.5382658740811","Saraswathipura"
"1288","77.54265","13.00839","13.00839","77.54265","Mahalakshmi_Layout_Cross"
"1289","77.53055","13.01487","13.01487","77.53055","Jai_Bhuvaneshwari_Nagara"
"1290","77.53276","13.01406","13.01406","77.53276","SSVB_Bakery"
"1291","77.53422","13.01764","13.01764","77.53422","Ramakrishna_Nagara"
"1292","77.551806","13.011723","13.011723","77.551806","Iskcon_Temple"
"1293","77.55351","13.0186","13.0186","77.55351","Govardhan"
"1294","77.5567529","13.0177657","13.0177657","77.5567529","Yeshwanthpura_TTMC"
